Symbol,Year,Month,Day,Open,High,Low,Volume,Market Cap,Volatility25,SMA25,EMA25,ATR25,RSI25,Close,NextClose
doge,2021,8,13,0.26,0.29,0.26,3236721669.33,35970904509.38,0.03,0.22,0.23,0.02,77.43,0.29,0.29
doge,2021,8,14,0.29,0.3,0.28,3312406107.56,37741443712.77,0.03,0.22,0.24,0.02,78.84,0.29,0.34
doge,2021,8,15,0.29,0.35,0.29,4284462045.33,40117664655.27,0.04,0.23,0.24,0.02,81.24,0.34,0.32
doge,2021,8,16,0.34,0.35,0.31,5895150226.29,43778898936.59,0.04,0.23,0.25,0.02,74.95,0.32,0.3
doge,2021,8,17,0.32,0.34,0.3,4983256075.64,42150081949.68,0.04,0.24,0.25,0.02,68.78,0.3,0.3
doge,2021,8,18,0.3,0.32,0.28,4454442611.56,39295699882.34,0.04,0.24,0.26,0.02,68.98,0.3,0.32
doge,2021,8,19,0.3,0.32,0.29,3849560315.56,39905575030.56,0.05,0.25,0.26,0.02,70.11,0.32,0.33
doge,2021,8,20,0.32,0.33,0.31,2888151391.11,42138017240.54,0.05,0.25,0.27,0.02,70.57,0.33,0.32
doge,2021,8,21,0.33,0.33,0.32,2433312686.38,42253890327.51,0.05,0.26,0.27,0.02,68.77,0.32,0.32
doge,2021,8,22,0.32,0.32,0.31,1847463172.91,41262198407.6,0.05,0.26,0.27,0.02,67.73,0.32,0.32
doge,2021,8,23,0.32,0.33,0.31,2158335662.67,41847211738.63,0.05,0.26,0.28,0.02,67.91,0.32,0.29
doge,2021,8,24,0.32,0.32,0.28,2021582313.62,40019451413.38,0.05,0.27,0.28,0.02,62.79,0.29,0.29
doge,2021,8,25,0.29,0.3,0.28,2342425075.56,38020265450.12,0.05,0.27,0.28,0.03,62.22,0.29,0.27
doge,2021,8,26,0.29,0.3,0.27,1949240909.6,36261471948.34,0.04,0.27,0.28,0.03,59.72,0.27,0.29
doge,2021,8,27,0.27,0.29,0.27,1788920052.0,36504953650.63,0.04,0.28,0.28,0.03,62.67,0.29,0.29
doge,2021,8,28,0.29,0.3,0.28,1574113844.28,37810783426.0,0.04,0.28,0.28,0.03,62.51,0.29,0.28
doge,2021,8,29,0.29,0.29,0.28,1172747700.18,37003172129.57,0.04,0.28,0.28,0.03,61.37,0.28,0.27
doge,2021,8,30,0.28,0.29,0.27,1303544350.33,36591874218.07,0.03,0.29,0.28,0.03,59.81,0.27,0.28
doge,2021,8,31,0.27,0.29,0.27,1224597053.78,36219893879.02,0.03,0.29,0.28,0.03,60.15,0.28,0.29
doge,2021,9,1,0.28,0.29,0.27,1332730630.67,36988746648.85,0.02,0.29,0.28,0.03,55.34,0.29,0.3
doge,2021,9,2,0.29,0.31,0.29,2308117320.25,39385487701.31,0.02,0.29,0.28,0.02,59.2,0.3,0.3
doge,2021,9,3,0.3,0.3,0.29,1815487657.03,38881241983.22,0.02,0.3,0.28,0.02,56.71,0.3,0.3
doge,2021,9,4,0.3,0.31,0.29,1599136476.44,39151122671.2,0.02,0.3,0.28,0.02,57.42,0.3,0.31
doge,2021,9,5,0.3,0.31,0.3,1657198324.89,39835705884.31,0.02,0.3,0.29,0.02,58.01,0.31,0.31
doge,2021,9,6,0.31,0.32,0.3,1985630126.42,40668371992.4,0.02,0.3,0.29,0.02,57.18,0.31,0.26
doge,2021,9,7,0.31,0.31,0.22,2759288668.44,36700470440.81,0.02,0.3,0.29,0.03,45.4,0.26,0.26
doge,2021,9,8,0.25,0.26,0.24,4004156259.56,33142492733.76,0.02,0.3,0.28,0.03,44.44,0.26,0.25
doge,2021,9,9,0.26,0.26,0.25,1797930645.78,33456383191.69,0.02,0.29,0.28,0.02,34.64,0.25,0.24
doge,2021,9,10,0.25,0.26,0.24,1322478063.94,32566133100.04,0.02,0.29,0.28,0.02,35.75,0.24,0.24
doge,2021,9,11,0.24,0.25,0.24,1109153441.45,31942412997.45,0.03,0.29,0.28,0.02,38.96,0.24,0.25
doge,2021,9,12,0.24,0.26,0.24,832842010.22,32133730979.78,0.03,0.29,0.27,0.02,39.77,0.25,0.24
doge,2021,9,13,0.25,0.25,0.23,1446578490.0,31239310236.98,0.03,0.28,0.27,0.02,34.74,0.24,0.24
doge,2021,9,14,0.24,0.24,0.24,1008814456.86,31246662346.82,0.03,0.28,0.27,0.02,33.05,0.24,0.25
doge,2021,9,15,0.24,0.25,0.24,767656087.56,31901559001.58,0.03,0.28,0.27,0.02,35.94,0.25,0.24
doge,2021,9,16,0.25,0.25,0.23,838980375.78,31891422898.27,0.03,0.27,0.26,0.02,35.87,0.24,0.24
doge,2021,9,17,0.24,0.26,0.24,1506031708.44,32168377755.57,0.03,0.27,0.26,0.02,34.72,0.24,0.24
doge,2021,9,18,0.24,0.25,0.24,1098050020.13,31888013917.24,0.03,0.27,0.26,0.02,39.67,0.24,0.23
doge,2021,9,19,0.24,0.24,0.23,642170421.78,31354931627.63,0.03,0.27,0.26,0.02,37.5,0.23,0.21
doge,2021,9,20,0.23,0.23,0.2,1265344489.56,28473344337.03,0.03,0.26,0.26,0.02,36.71,0.21,0.2
doge,2021,9,21,0.21,0.22,0.2,1537122261.33,27427108048.32,0.03,0.26,0.25,0.02,29.59,0.2,0.23
doge,2021,9,22,0.2,0.23,0.2,1560029412.44,28042914098.03,0.03,0.26,0.25,0.02,37.58,0.23,0.23
doge,2021,9,23,0.22,0.23,0.22,1245657194.22,29318576670.12,0.03,0.26,0.25,0.02,38.13,0.23,0.21
doge,2021,9,24,0.23,0.23,0.2,1183625995.37,28074883391.99,0.03,0.25,0.24,0.02,37.2,0.21,0.21
doge,2021,9,25,0.21,0.21,0.21,1048585069.33,27545624888.4,0.03,0.25,0.24,0.02,35.63,0.21,0.21
doge,2021,9,26,0.21,0.21,0.2,792053189.36,27066044442.21,0.03,0.25,0.24,0.02,30.5,0.21,0.2
doge,2021,9,27,0.21,0.21,0.2,687271308.26,26975286036.29,0.03,0.24,0.24,0.02,29.36,0.2,0.2
doge,2021,9,28,0.2,0.2,0.2,596048778.55,26384744012.14,0.03,0.24,0.23,0.02,28.95,0.2,0.2
doge,2021,9,29,0.2,0.2,0.2,617930201.38,26245725375.08,0.03,0.24,0.23,0.02,28.12,0.2,0.2
doge,2021,9,30,0.2,0.21,0.2,616077845.11,26616714837.62,0.03,0.23,0.23,0.02,25.49,0.2,0.22
doge,2021,10,1,0.2,0.22,0.2,734708348.0,27804032054.86,0.02,0.23,0.23,0.02,31.93,0.22,0.22
doge,2021,10,2,0.22,0.22,0.22,980794971.33,28997778699.72,0.02,0.23,0.23,0.01,40.34,0.22,0.22
doge,2021,10,3,0.22,0.23,0.22,779342070.67,29018924968.97,0.02,0.22,0.23,0.01,40.99,0.22,0.24
doge,2021,10,4,0.22,0.25,0.21,1347099481.78,29443379423.37,0.02,0.22,0.23,0.02,47.53,0.24,0.25
doge,2021,10,5,0.24,0.27,0.23,3349008089.78,32359680038.7,0.02,0.22,0.23,0.02,52.65,0.25,0.26
doge,2021,10,6,0.25,0.27,0.24,4018153088.89,33331387743.9,0.02,0.23,0.23,0.02,53.44,0.26,0.24
doge,2021,10,7,0.25,0.26,0.24,2939725563.54,32303005472.1,0.02,0.23,0.23,0.02,48.05,0.24,0.24
doge,2021,10,8,0.24,0.25,0.24,1660678961.78,32402302297.28,0.02,0.23,0.23,0.02,51.65,0.24,0.25
doge,2021,10,9,0.24,0.25,0.24,1310450222.67,32467607959.19,0.02,0.23,0.23,0.02,51.65,0.25,0.23
doge,2021,10,10,0.25,0.25,0.23,958440187.11,31989089852.2,0.02,0.22,0.23,0.02,45.74,0.23,0.23
doge,2021,10,11,0.23,0.24,0.23,1085758290.77,30742401294.92,0.02,0.22,0.23,0.02,47.01,0.23,0.23
doge,2021,10,12,0.23,0.23,0.22,1227317261.99,29583997651.61,0.02,0.22,0.23,0.02,46.71,0.23,0.23
doge,2021,10,13,0.23,0.23,0.22,1229526164.35,29907684492.5,0.02,0.22,0.23,0.02,47.64,0.23,0.23
doge,2021,10,14,0.23,0.24,0.23,1106716160.45,31014942015.23,0.02,0.22,0.23,0.02,49.77,0.23,0.23
doge,2021,10,15,0.23,0.24,0.23,1101196010.22,30585564664.4,0.02,0.22,0.23,0.02,57.33,0.23,0.24
doge,2021,10,16,0.23,0.24,0.23,1427588645.99,31431703769.19,0.02,0.23,0.23,0.01,60.69,0.24,0.24
doge,2021,10,17,0.24,0.24,0.23,835248000.23,31186000147.32,0.02,0.23,0.23,0.01,54.2,0.24,0.25
doge,2021,10,18,0.24,0.27,0.24,2734510673.45,32821295132.86,0.02,0.23,0.23,0.02,56.55,0.25,0.25
doge,2021,10,19,0.25,0.25,0.24,2711612557.02,32449776571.21,0.02,0.23,0.24,0.01,63.03,0.25,0.25
doge,2021,10,20,0.25,0.26,0.24,1216182374.22,32766675760.89,0.02,0.23,0.24,0.02,64.81,0.25,0.24
doge,2021,10,21,0.25,0.26,0.24,1709889608.89,32963301359.33,0.02,0.23,0.24,0.02,62.35,0.24,0.25
doge,2021,10,22,0.24,0.25,0.24,1380792025.78,32283806735.97,0.02,0.23,0.24,0.02,64.61,0.25,0.25
doge,2021,10,23,0.24,0.25,0.24,1548171136.0,32528265691.01,0.01,0.24,0.24,0.02,67.31,0.25,0.28
doge,2021,10,24,0.25,0.28,0.25,2310287872.89,33654967416.23,0.01,0.24,0.24,0.02,71.97,0.28,0.26
doge,2021,10,25,0.28,0.28,0.26,4508116747.56,35196234051.81,0.01,0.24,0.24,0.02,66.03,0.26,0.26
doge,2021,10,26,0.26,0.27,0.26,2417364640.89,35022297761.39,0.01,0.24,0.24,0.02,59.45,0.26,0.24
doge,2021,10,27,0.26,0.26,0.23,3306204940.44,32547269888.17,0.01,0.24,0.24,0.02,55.13,0.24,0.3
doge,2021,10,28,0.24,0.34,0.23,11141645310.22,38092775353.94,0.02,0.25,0.25,0.02,65.67,0.3,0.29
doge,2021,10,29,0.3,0.3,0.28,10950627240.89,38489841636.93,0.02,0.25,0.25,0.02,59.78,0.29,0.27
doge,2021,10,30,0.29,0.29,0.26,3916832834.67,36938734154.22,0.02,0.25,0.25,0.02,53.42,0.27,0.28
doge,2021,10,31,0.27,0.28,0.26,3309087111.11,35214515246.9,0.02,0.25,0.25,0.02,54.83,0.28,0.27
doge,2021,11,1,0.28,0.28,0.27,3803799439.11,35876217721.49,0.02,0.25,0.26,0.02,55.94,0.27,0.27
doge,2021,11,2,0.27,0.28,0.27,2057033009.95,36004914689.5,0.02,0.25,0.26,0.02,56.02,0.27,0.27
doge,2021,11,3,0.27,0.28,0.26,2106024463.56,35732832562.63,0.02,0.25,0.26,0.02,54.39,0.27,0.26
doge,2021,11,4,0.27,0.27,0.26,2084431407.72,34836391185.91,0.02,0.25,0.26,0.02,57.0,0.26,0.26
doge,2021,11,5,0.26,0.27,0.26,1923172385.78,34536496805.71,0.02,0.26,0.26,0.02,56.3,0.26,0.26
doge,2021,11,6,0.26,0.27,0.25,1733183088.0,34377815102.01,0.02,0.26,0.26,0.02,57.71,0.26,0.27
doge,2021,11,7,0.26,0.27,0.26,1496044711.11,34778395069.36,0.02,0.26,0.26,0.02,57.28,0.27,0.28
doge,2021,11,8,0.27,0.29,0.27,3187590907.08,36649753624.69,0.02,0.26,0.26,0.02,60.08,0.28,0.27
doge,2021,11,9,0.28,0.29,0.27,3497098524.54,36829652506.1,0.02,0.26,0.26,0.02,57.78,0.27,0.26
doge,2021,11,10,0.27,0.28,0.24,2290365536.44,35567284363.86,0.02,0.26,0.26,0.02,53.24,0.26,0.26
doge,2021,11,11,0.26,0.27,0.25,3138403689.33,34482628512.37,0.01,0.26,0.26,0.02,54.28,0.26,0.26
doge,2021,11,12,0.26,0.27,0.25,1900481640.0,34204184646.74,0.01,0.26,0.26,0.02,52.56,0.26,0.26
doge,2021,11,13,0.26,0.26,0.25,1421556390.8,34144403860.42,0.01,0.26,0.26,0.02,52.93,0.26,0.26
doge,2021,11,14,0.26,0.27,0.26,1763360422.36,34660354591.1,0.01,0.27,0.26,0.02,51.68,0.26,0.26
doge,2021,11,15,0.26,0.26,0.26,1287245062.49,34506009023.15,0.01,0.27,0.26,0.02,52.7,0.26,0.24
